Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
17200,0,0,0,0,0,0,0,0,0,0,0,0.669480650724222,-2.21127610252141,-1.64289208981913,-0.250043050945757,1.14098930087446,-2.1087987308357
17300,0,0,0,0,0,0,0,0,0,0,0,0.669928466479789,-2.21134283186819,-1.6250395800878,-0.298755753185394,1.14156179897432,-2.08078483549222
17400,0,0,0,0,0,0,0,0,0,0,0,0.670376282235356,-2.21140956121497,-1.60718707035647,-0.347468455425034,1.14213429707418,-2.05277094014874
17500,0,0,0,0,0,0,0,0,0,0,0,0.670824097990923,-2.21147629056175,-1.58933456062514,-0.396181157664671,1.14270679517404,-2.02475704480527
17600,0,0,0,0,0,0,0,0,0,0,0,0.67127191374649,-2.21154301990853,-1.57148205089381,-0.444893859904311,1.1432792932739,-1.99674314946179
17700,0,0,0,0,0,0,0,0,0,0,0,0.671719729502057,-2.2116097492553,-1.55362954116248,-0.493606562143948,1.14385179137376,-1.96872925411831
17800,0,0,0,0,0,0,0,0,0,0,0,0.672167545257624,-2.21167647860208,-1.53577703143115,-0.542319264383588,1.14442428947362,-1.94071535877483
17900,0,0,0,0,0,0,0,0,0,0,0,0.672269502095379,-2.21188046558388,-1.52406161095698,-0.57989790764927,1.14678746676041,-1.91257066538765
18000,0,0,0,0,0,0,0,0,0,0,0,0.672247470750846,-2.21213365853897,-1.51454629723832,-0.613485062875848,1.14979259093945,-1.88437908174884
18100,0,0,0,0,0,0,0,0,0,0,0,0.672036434005392,-2.21222636535161,-1.50376497433717,-0.651069736834218,1.16031244009383,-1.85501358250662
18200,0,0,0,0,0,0,0,0,0,0,0,0.671358483003556,-2.21192261117695,-1.48985613374002,-0.698529781956204,1.18939647951299,-1.82274807126293
18300,0,0,0,0,0,0,0,0,0,0,0,0.67068053200172,-2.21161885700228,-1.47594729314287,-0.745989827078189,1.21848051893215,-1.79048256001924
18400,0,0,0,0,0,0,0,0,0,0,0,0.670002580999883,-2.21131510282762,-1.46203845254572,-0.793449872200175,1.24756455835132,-1.75821704877555
18500,0,0,0,0,0,0,0,0,0,0,0,0.668797733539561,-2.21028584192531,-1.4481553491219,-0.837515356756466,1.27521544564748,-1.72655619315028
18600,0,0,0,0,0,0,0,0,0,0,0,0.666398120931897,-2.20761145675163,-1.43433060607836,-0.87388349852534,1.29961658590167,-1.69626642561531
18700,0,0,0,0,0,0,0,0,0,0,0,0.663998799521247,-2.20512270854373,-1.42098802000649,-0.908861358118365,1.32295080860799,-1.6670087944421
18800,0,0,0,0,0,0,0,0,0,0,0,0.66159642905117,-2.20411949843703,-1.41177405118515,-0.932271912519603,1.33728140602863,-1.64590502207284
18900,0,0,0,0,0,0,0,0,0,0,0,0.65965570725275,-2.20440086288943,-1.40580033113862,-0.947755976669449,1.34541667572322,-1.6308561579538
19000,0,0,0,0,0,0,0,0,0,0,0,0.657792162341274,-2.20452403239595,-1.40176029948894,-0.957061283379463,1.34838505207563,-1.62077500392758
19100,0,0,0,0,0,0,0,0,0,0,0,0.655174113219775,-2.20502994375863,-1.39917470261475,-0.960134932398987,1.34817727042584,-1.61660380491542
19200,0,0,0,0,0,0,0,0,0,0,0,0.652464357618198,-2.20557689854641,-1.39672703578239,-0.962577070946601,1.34766105332374,-1.61303199439916
19300,0,0,0,0,0,0,0,0,0,0,0,0.649754602016621,-2.2061238533342,-1.39427936895002,-0.965019209494214,1.34714483622164,-1.6094601838829
19400,0,0,0,0,0,0,0,0,0,0,0,0.647044846415045,-2.20667080812199,-1.39183170211766,-0.967461348041829,1.34662861911954,-1.60588837336665
19500,0,0,0,0,0,0,0,0,0,0,0,0.644335090813468,-2.20721776290978,-1.3893840352853,-0.969903486589442,1.34611240201745,-1.60231656285039
19600,0,0,0,0,0,0,0,0,0,0,0,0.641625335211891,-2.20776471769757,-1.38693636845294,-0.972345625137056,1.34559618491535,-1.59874475233414
19700,0,0,0,0,0,0,0,0,0,0,0,0.638915579610315,-2.20831167248535,-1.38448870162058,-0.97478776368467,1.34507996781325,-1.59517294181788
19800,0,0,0,0,0,0,0,0,0,0,0,0.636205824008738,-2.20885862727314,-1.38204103478822,-0.977229902232285,1.34456375071115,-1.59160113130162
19900,0,0,0,0,0,0,0,0,0,0,0,0.633496068407161,-2.20940558206093,-1.37959336795586,-0.979672040779898,1.34404753360906,-1.58802932078537
